unique_checkpoint,year,month,day,weekday,hour,vehicles
c-68,2019,3,17,1,11,66
b-26,2019,3,17,1,12,1947
c-95,2019,3,17,1,12,836
b-109,2019,3,17,1,12,160
c-68,2019,3,17,1,12,59
b-26,2019,3,17,1,13,1347
c-95,2019,3,17,1,13,369
b-109,2019,3,17,1,13,173
c-68,2019,3,17,1,13,73
b-26,2019,3,17,1,14,1357
c-95,2019,3,17,1,14,361
b-109,2019,3,17,1,14,59
c-68,2019,3,17,1,14,58
b-26,2019,3,17,1,15,903
c-95,2019,3,17,1,15,243
b-109,2019,3,17,1,15,179
c-68,2019,3,17,1,15,63
b-26,2019,3,17,1,16,1849
c-95,2019,3,17,1,16,330
b-109,2019,3,17,1,16,97
c-68,2019,3,17,1,16,35
b-26,2019,3,17,1,17,892
c-95,2019,3,17,1,17,377
b-109,2019,3,17,1,17,167
c-68,2019,3,17,1,17,43
b-26,2019,3,17,1,18,975
c-95,2019,3,17,1,18,424
b-109,2019,3,17,1,18,147
c-68,2019,3,17,1,18,36
b-26,2019,3,17,1,19,1389
c-95,2019,3,17,1,19,365
b-109,2019,3,17,1,19,183
c-68,2019,3,17,1,19,78
b-26,2019,3,17,1,20,660
c-95,2019,3,17,1,20,285
b-109,2019,3,17,1,20,167
c-68,2019,3,17,1,20,35
b-26,2019,3,17,1,21,740
c-95,2019,3,17,1,21,215
b-109,2019,3,17,1,21,199
c-68,2019,3,17,1,21,38
b-26,2019,3,17,1,22,605
c-95,2019,3,17,1,22,217
b-109,2019,3,17,1,22,97
c-68,2019,3,17,1,22,16
b-26,2019,3,17,1,23,278
c-95,2019,3,17,1,23,146
b-109,2019,3,17,1,23,66
c-68,2019,3,17,1,23,34
b-26,2019,3,18,2,0,216
c-95,2019,3,18,2,0,211
b-109,2019,3,18,2,0,74
c-68,2019,3,18,2,0,53
b-26,2019,3,18,2,1,116
c-95,2019,3,18,2,1,89
b-109,2019,3,18,2,1,35
c-68,2019,3,18,2,1,34
b-26,2019,3,18,2,2,92
c-95,2019,3,18,2,2,88
b-109,2019,3,18,2,2,24
c-68,2019,3,18,2,2,48
b-26,2019,3,18,2,3,89
c-95,2019,3,18,2,3,95
b-109,2019,3,18,2,3,33
c-68,2019,3,18,2,3,40
b-26,2019,3,18,2,4,62
c-95,2019,3,18,2,4,48
b-109,2019,3,18,2,4,24
c-68,2019,3,18,2,4,48
b-26,2019,3,18,2,5,124
c-95,2019,3,18,2,5,88
b-109,2019,3,18,2,5,27
c-68,2019,3,18,2,5,33
b-26,2019,3,18,2,6,132
c-95,2019,3,18,2,6,128
b-109,2019,3,18,2,6,63
c-68,2019,3,18,2,6,40
b-26,2019,3,18,2,7,496
c-95,2019,3,18,2,7,199
b-109,2019,3,18,2,7,42
c-68,2019,3,18,2,7,43
b-26,2019,3,18,2,8,795
c-95,2019,3,18,2,8,242
b-109,2019,3,18,2,8,94
c-68,2019,3,18,2,8,54
b-26,2019,3,18,2,9,1589
c-95,2019,3,18,2,9,399
b-109,2019,3,18,2,9,128
c-68,2019,3,18,2,9,59
b-26,2019,3,18,2,10,1209
c-95,2019,3,18,2,10,432
b-109,2019,3,18,2,10,158
c-68,2019,3,18,2,10,136
b-26,2019,3,18,2,11,2895
c-95,2019,3,18,2,11,702
b-109,2019,3,18,2,11,275
c-68,2019,3,18,2,11,64
b-26,2019,3,18,2,12,2272
c-95,2019,3,18,2,12,881
b-109,2019,3,18,2,12,186
c-68,2019,3,18,2,12,68
b-26,2019,3,18,2,13,1933
c-95,2019,3,18,2,13,719
b-109,2019,3,18,2,13,234
c-68,2019,3,18,2,13,98
b-26,2019,3,18,2,14,1190
c-95,2019,3,18,2,14,429
b-109,2019,3,18,2,14,102
c-68,2019,3,18,2,14,107
b-26,2019,3,18,2,15,1222
c-95,2019,3,18,2,15,305
b-109,2019,3,18,2,15,172
c-68,2019,3,18,2,15,88
b-26,2019,3,18,2,16,2615
c-95,2019,3,18,2,16,627
b-109,2019,3,18,2,16,123
c-68,2019,3,18,2,16,72
b-26,2019,3,18,2,17,1661
c-95,2019,3,18,2,17,727
b-109,2019,3,18,2,17,209
c-68,2019,3,18,2,17,35
b-26,2019,3,18,2,18,1984
c-95,2019,3,18,2,18,424
b-109,2019,3,18,2,18,221
c-68,2019,3,18,2,18,9
b-26,2019,3,18,2,19,1827
c-95,2019,3,18,2,19,479
b-109,2019,3,18,2,19,270
c-68,2019,3,18,2,19,75
b-26,2019,3,18,2,20,1236
c-95,2019,3,18,2,20,352
b-109,2019,3,18,2,20,59
c-68,2019,3,18,2,20,88
b-26,2019,3,18,2,21,1203
c-95,2019,3,18,2,21,265
b-109,2019,3,18,2,21,189
c-68,2019,3,18,2,21,27
b-26,2019,3,18,2,22,1348
c-95,2019,3,18,2,22,293
b-109,2019,3,18,2,22,101
c-68,2019,3,18,2,22,24
b-26,2019,3,18,2,23,428
c-95,2019,3,18,2,23,237
b-109,2019,3,18,2,23,86
c-68,2019,3,18,2,23,28
b-26,2019,3,19,3,0,410
c-95,2019,3,19,3,0,164
b-109,2019,3,19,3,0,89
c-68,2019,3,19,3,0,36
b-26,2019,3,19,3,1,167
c-95,2019,3,19,3,1,150
b-109,2019,3,19,3,1,48
c-68,2019,3,19,3,1,45
b-26,2019,3,19,3,2,122
c-95,2019,3,19,3,2,130
b-109,2019,3,19,3,2,22
c-68,2019,3,19,3,2,49
b-26,2019,3,19,3,3,111
c-95,2019,3,19,3,3,93
b-109,2019,3,19,3,3,57
c-68,2019,3,19,3,3,54
b-26,2019,3,19,3,4,105
c-95,2019,3,19,3,4,67
b-109,2019,3,19,3,4,64
c-68,2019,3,19,3,4,66
b-26,2019,3,19,3,5,145
c-95,2019,3,19,3,5,119
b-109,2019,3,19,3,5,65
c-68,2019,3,19,3,5,54
b-26,2019,3,19,3,6,266
c-95,2019,3,19,3,6,57
b-109,2019,3,19,3,6,65
c-68,2019,3,19,3,6,53
b-26,2019,3,19,3,7,540
c-95,2019,3,19,3,7,257
b-109,2019,3,19,3,7,102
c-68,2019,3,19,3,7,49
b-26,2019,3,19,3,8,838
c-95,2019,3,19,3,8,242
b-109,2019,3,19,3,8,125
c-68,2019,3,19,3,8,79
b-26,2019,3,19,3,9,2254
c-95,2019,3,19,3,9,389
b-109,2019,3,19,3,9,156
c-68,2019,3,19,3,9,56
b-26,2019,3,19,3,10,2907
c-95,2019,3,19,3,10,881
b-109,2019,3,19,3,10,259
c-68,2019,3,19,3,10,129
b-26,2019,3,19,3,11,1885
c-95,2019,3,19,3,11,597
b-109,2019,3,19,3,11,244
c-68,2019,3,19,3,11,99
b-26,2019,3,19,3,12,2690
c-95,2019,3,19,3,12,1202
b-109,2019,3,19,3,12,192
c-68,2019,3,19,3,12,75
b-26,2019,3,19,3,13,1785
c-95,2019,3,19,3,13,650
b-109,2019,3,19,3,13,181
c-68,2019,3,19,3,13,82
b-26,2019,3,19,3,14,1727
c-95,2019,3,19,3,14,491
b-109,2019,3,19,3,14,83
c-68,2019,3,19,3,14,107
b-26,2019,3,19,3,15,2556
c-95,2019,3,19,3,15,888
b-109,2019,3,19,3,15,130
c-68,2019,3,19,3,15,98
b-26,2019,3,19,3,16,2059
c-95,2019,3,19,3,16,547
b-109,2019,3,19,3,16,215
c-68,2019,3,19,3,16,67
b-26,2019,3,19,3,17,2135
c-95,2019,3,19,3,17,492
b-109,2019,3,19,3,17,330
c-68,2019,3,19,3,17,87
b-26,2019,3,19,3,18,2778
c-95,2019,3,19,3,18,649
b-109,2019,3,19,3,18,207
c-68,2019,3,19,3,18,59
b-26,2019,3,19,3,19,2022
c-95,2019,3,19,3,19,803
b-109,2019,3,19,3,19,319
c-68,2019,3,19,3,19,98
b-26,2019,3,19,3,20,1156
c-95,2019,3,19,3,20,389
b-109,2019,3,19,3,20,274
c-68,2019,3,19,3,20,82
b-26,2019,3,19,3,21,1990
c-95,2019,3,19,3,21,436
b-109,2019,3,19,3,21,180
c-68,2019,3,19,3,21,129
b-26,2019,3,19,3,22,1614
c-95,2019,3,19,3,22,256
b-109,2019,3,19,3,22,188
c-68,2019,3,19,3,22,48
b-26,2019,3,19,3,23,578
c-95,2019,3,19,3,23,207
b-109,2019,3,19,3,23,109
c-68,2019,3,19,3,23,59
b-26,2019,3,20,4,0,283
c-95,2019,3,20,4,0,110
b-109,2019,3,20,4,0,124
c-68,2019,3,20,4,0,77
b-26,2019,3,20,4,1,144
c-95,2019,3,20,4,1,83
b-109,2019,3,20,4,1,77
c-68,2019,3,20,4,1,55
b-26,2019,3,20,4,2,117
c-95,2019,3,20,4,2,100
b-109,2019,3,20,4,2,69
c-68,2019,3,20,4,2,56
b-26,2019,3,20,4,3,54
c-95,2019,3,20,4,3,135
b-109,2019,3,20,4,3,44
c-68,2019,3,20,4,3,35
b-26,2019,3,20,4,4,126
c-95,2019,3,20,4,4,45
b-109,2019,3,20,4,4,43
c-68,2019,3,20,4,4,52
b-26,2019,3,20,4,5,117
c-95,2019,3,20,4,5,101
b-109,2019,3,20,4,5,76
c-68,2019,3,20,4,5,73
b-26,2019,3,20,4,6,193
c-95,2019,3,20,4,6,119
b-109,2019,3,20,4,6,0
c-68,2019,3,20,4,6,65
b-26,2019,3,20,4,7,405
c-95,2019,3,20,4,7,137
b-109,2019,3,20,4,7,64
c-68,2019,3,20,4,7,78
b-26,2019,3,20,4,8,1083
c-95,2019,3,20,4,8,553
b-109,2019,3,20,4,8,100
c-68,2019,3,20,4,8,91
b-26,2019,3,20,4,9,1820
c-95,2019,3,20,4,9,411
b-109,2019,3,20,4,9,86
c-68,2019,3,20,4,9,68
b-26,2019,3,20,4,10,2747
c-95,2019,3,20,4,10,686
b-109,2019,3,20,4,10,205
c-68,2019,3,20,4,10,83
b-26,2019,3,20,4,11,4110
c-95,2019,3,20,4,11,797
b-109,2019,3,20,4,11,362
c-68,2019,3,20,4,11,108
b-26,2019,3,20,4,12,2404
c-95,2019,3,20,4,12,960
b-109,2019,3,20,4,12,277
c-68,2019,3,20,4,12,58
b-26,2019,3,20,4,13,2054
c-95,2019,3,20,4,13,446
b-109,2019,3,20,4,13,400
c-68,2019,3,20,4,13,110
b-26,2019,3,20,4,14,1203
c-95,2019,3,20,4,14,719
b-109,2019,3,20,4,14,173
c-68,2019,3,20,4,14,157
b-26,2019,3,20,4,15,2726
c-95,2019,3,20,4,15,295
b-109,2019,3,20,4,15,187
c-68,2019,3,20,4,15,114
b-26,2019,3,20,4,16,2131
c-95,2019,3,20,4,16,402
b-109,2019,3,20,4,16,205
c-68,2019,3,20,4,16,123
b-26,2019,3,20,4,17,1501
c-95,2019,3,20,4,17,741
b-109,2019,3,20,4,17,206
c-68,2019,3,20,4,17,112
b-26,2019,3,20,4,18,2751
c-95,2019,3,20,4,18,610
b-109,2019,3,20,4,18,379
c-68,2019,3,20,4,18,53
b-26,2019,3,20,4,19,2505
c-95,2019,3,20,4,19,765
b-109,2019,3,20,4,19,360
c-68,2019,3,20,4,19,170
b-26,2019,3,20,4,20,1190
c-95,2019,3,20,4,20,516
b-109,2019,3,20,4,20,256
c-68,2019,3,20,4,20,89
b-26,2019,3,20,4,21,927
c-95,2019,3,20,4,21,256
b-109,2019,3,20,4,21,213
c-68,2019,3,20,4,21,116
b-26,2019,3,20,4,22,1256
c-95,2019,3,20,4,22,514
b-109,2019,3,20,4,22,140
c-68,2019,3,20,4,22,54
b-26,2019,3,20,4,23,534
c-95,2019,3,20,4,23,272
b-109,2019,3,20,4,23,52
c-68,2019,3,20,4,23,58
b-26,2019,3,21,5,0,333
c-95,2019,3,21,5,0,273
b-109,2019,3,21,5,0,122
c-68,2019,3,21,5,0,94
b-26,2019,3,21,5,1,321
c-95,2019,3,21,5,1,136
b-109,2019,3,21,5,1,67
c-68,2019,3,21,5,1,83
b-26,2019,3,21,5,2,143
c-95,2019,3,21,5,2,252
b-109,2019,3,21,5,2,37
c-68,2019,3,21,5,2,59
b-26,2019,3,21,5,3,176
c-95,2019,3,21,5,3,154
b-109,2019,3,21,5,3,61
c-68,2019,3,21,5,3,75
b-26,2019,3,21,5,4,111
c-95,2019,3,21,5,4,108
b-109,2019,3,21,5,4,82
c-68,2019,3,21,5,4,74
b-26,2019,3,21,5,5,187
c-95,2019,3,21,5,5,166
b-109,2019,3,21,5,5,68
c-68,2019,3,21,5,5,106
b-26,2019,3,21,5,6,463
c-95,2019,3,21,5,6,141
b-109,2019,3,21,5,6,99
c-68,2019,3,21,5,6,67
b-26,2019,3,21,5,7,1036
c-95,2019,3,21,5,7,343
b-109,2019,3,21,5,7,113
c-68,2019,3,21,5,7,110
b-26,2019,3,21,5,8,1175
c-95,2019,3,21,5,8,359
b-109,2019,3,21,5,8,143
c-68,2019,3,21,5,8,61
b-26,2019,3,21,5,9,2352
c-95,2019,3,21,5,9,702
b-109,2019,3,21,5,9,205
c-68,2019,3,21,5,9,122
b-26,2019,3,21,5,10,3284
c-95,2019,3,21,5,10,690
b-109,2019,3,21,5,10,235
c-68,2019,3,21,5,10,173
b-26,2019,3,21,5,11,3126
c-95,2019,3,21,5,11,1353
b-109,2019,3,21,5,11,257
c-68,2019,3,21,5,11,104
b-26,2019,3,21,5,12,3853
c-95,2019,3,21,5,12,1219
b-109,2019,3,21,5,12,264
c-68,2019,3,21,5,12,102
b-26,2019,3,21,5,13,2444
c-95,2019,3,21,5,13,851
b-109,2019,3,21,5,13,474
c-68,2019,3,21,5,13,105
b-26,2019,3,21,5,14,1589
c-95,2019,3,21,5,14,497
b-109,2019,3,21,5,14,245
c-68,2019,3,21,5,14,83
b-26,2019,3,21,5,15,2701
c-95,2019,3,21,5,15,575
b-109,2019,3,21,5,15,280
c-68,2019,3,21,5,15,118
b-26,2019,3,21,5,16,3019
c-95,2019,3,21,5,16,689
b-109,2019,3,21,5,16,354
c-68,2019,3,21,5,16,107
b-26,2019,3,21,5,17,2691
c-95,2019,3,21,5,17,584
b-109,2019,3,21,5,17,275
c-68,2019,3,21,5,17,121
b-26,2019,3,21,5,18,4028
c-95,2019,3,21,5,18,936
b-109,2019,3,21,5,18,312
c-68,2019,3,21,5,18,100
b-26,2019,3,21,5,19,3352
c-95,2019,3,21,5,19,1019
b-109,2019,3,21,5,19,257
c-68,2019,3,21,5,19,131
b-26,2019,3,21,5,20,991
c-95,2019,3,21,5,20,425
b-109,2019,3,21,5,20,212
c-68,2019,3,21,5,20,64
b-26,2019,3,21,5,21,1533
c-95,2019,3,21,5,21,494
b-109,2019,3,21,5,21,314
c-68,2019,3,21,5,21,112
b-26,2019,3,21,5,22,1780
c-95,2019,3,21,5,22,584
b-109,2019,3,21,5,22,219
c-68,2019,3,21,5,22,55
b-26,2019,3,21,5,23,695
c-95,2019,3,21,5,23,296
b-109,2019,3,21,5,23,135
c-68,2019,3,21,5,23,96
b-26,2019,3,22,6,0,151
c-95,2019,3,22,6,0,62
b-109,2019,3,22,6,0,34
c-68,2019,3,22,6,0,33
b-26,2019,3,22,6,1,61
c-95,2019,3,22,6,1,55
b-109,2019,3,22,6,1,28
c-68,2019,3,22,6,1,13
b-26,2019,3,22,6,2,65
c-95,2019,3,22,6,2,54
b-109,2019,3,22,6,2,21
c-68,2019,3,22,6,2,22
b-26,2019,3,22,6,3,64
c-95,2019,3,22,6,3,42
b-109,2019,3,22,6,3,24
c-68,2019,3,22,6,3,24
b-26,2019,3,22,6,4,57
c-95,2019,3,22,6,4,35
b-109,2019,3,22,6,4,15
c-68,2019,3,22,6,4,17
b-26,2019,3,22,6,5,63
c-95,2019,3,22,6,5,37
b-109,2019,3,22,6,5,5
c-68,2019,3,22,6,5,25
b-26,2019,3,22,6,6,93
c-95,2019,3,22,6,6,60
b-109,2019,3,22,6,6,30
c-68,2019,3,22,6,6,26
b-26,2019,3,22,6,7,192
c-95,2019,3,22,6,7,134
b-109,2019,3,22,6,7,37
c-68,2019,3,22,6,7,25
b-26,2019,3,22,6,8,352
c-95,2019,3,22,6,8,189
b-109,2019,3,22,6,8,57
c-68,2019,3,22,6,8,51
b-26,2019,3,22,6,9,597
c-95,2019,3,22,6,9,261
b-109,2019,3,22,6,9,75
c-68,2019,3,22,6,9,31
b-26,2019,3,22,6,10,705
c-95,2019,3,22,6,10,178
b-109,2019,3,22,6,10,106
c-68,2019,3,22,6,10,28
b-26,2019,3,22,6,11,1577
c-95,2019,3,22,6,11,321
b-109,2019,3,22,6,11,111
c-68,2019,3,22,6,11,34
b-26,2019,3,22,6,12,663
c-95,2019,3,22,6,12,456
b-109,2019,3,22,6,12,93
c-68,2019,3,22,6,12,49
b-26,2019,3,22,6,13,959
c-95,2019,3,22,6,13,227
b-109,2019,3,22,6,13,163
c-68,2019,3,22,6,13,40
b-26,2019,3,22,6,14,427
c-95,2019,3,22,6,14,270
b-109,2019,3,22,6,14,52
c-68,2019,3,22,6,14,37
b-26,2019,3,22,6,15,369
c-95,2019,3,22,6,15,149
b-109,2019,3,22,6,15,79
c-68,2019,3,22,6,15,43
b-26,2019,3,22,6,16,1067
c-95,2019,3,22,6,16,231
b-109,2019,3,22,6,16,108
c-68,2019,3,22,6,16,47
b-26,2019,3,22,6,17,1147
c-95,2019,3,22,6,17,251
b-109,2019,3,22,6,17,117
c-68,2019,3,22,6,17,28
b-26,2019,3,22,6,18,1135
c-95,2019,3,22,6,18,328
b-109,2019,3,22,6,18,144
c-68,2019,3,22,6,18,15
b-26,2019,3,22,6,19,539
c-95,2019,3,22,6,19,197
b-109,2019,3,22,6,19,133
c-68,2019,3,22,6,19,72
b-26,2019,3,22,6,20,386
c-95,2019,3,22,6,20,129
b-109,2019,3,22,6,20,123
c-68,2019,3,22,6,20,36
b-26,2019,3,22,6,21,806
c-95,2019,3,22,6,21,230
b-109,2019,3,22,6,21,90
c-68,2019,3,22,6,21,26
b-26,2019,3,22,6,22,455
c-95,2019,3,22,6,22,239
b-109,2019,3,22,6,22,66
c-68,2019,3,22,6,22,33
b-26,2019,3,22,6,23,250
c-95,2019,3,22,6,23,108
b-109,2019,3,22,6,23,39
c-68,2019,3,22,6,23,14
b-26,2019,3,23,7,0,78
c-95,2019,3,23,7,0,30
b-109,2019,3,23,7,0,26
c-68,2019,3,23,7,0,18
b-26,2019,3,23,7,1,37
c-95,2019,3,23,7,1,34
b-109,2019,3,23,7,1,7
c-68,2019,3,23,7,1,9
b-26,2019,3,23,7,2,27
c-95,2019,3,23,7,2,40
b-109,2019,3,23,7,2,10
c-68,2019,3,23,7,2,16
b-26,2019,3,23,7,3,11
c-95,2019,3,23,7,3,23
b-109,2019,3,23,7,3,15
c-68,2019,3,23,7,3,11
b-26,2019,3,23,7,4,27
c-95,2019,3,23,7,4,13
b-109,2019,3,23,7,4,16
c-68,2019,3,23,7,4,21
b-26,2019,3,23,7,5,42
c-95,2019,3,23,7,5,16
b-109,2019,3,23,7,5,14
c-68,2019,3,23,7,5,11
b-26,2019,3,23,7,6,75
c-95,2019,3,23,7,6,17
b-109,2019,3,23,7,6,14
c-68,2019,3,23,7,6,8
b-26,2019,3,23,7,7,69
c-95,2019,3,23,7,7,52
b-109,2019,3,23,7,7,14
c-68,2019,3,23,7,7,13
b-26,2019,3,23,7,8,212
c-95,2019,3,23,7,8,71
b-109,2019,3,23,7,8,23
c-68,2019,3,23,7,8,15
b-26,2019,3,23,7,9,316
c-95,2019,3,23,7,9,94
b-109,2019,3,23,7,9,33
c-68,2019,3,23,7,9,15
b-26,2019,3,23,7,10,646
c-95,2019,3,23,7,10,86
b-109,2019,3,23,7,10,26
c-68,2019,3,23,7,10,21
b-26,2019,3,23,7,11,546
c-95,2019,3,23,7,11,193
b-109,2019,3,23,7,11,77
c-68,2019,3,23,7,11,20
b-26,2019,3,23,7,12,442
c-95,2019,3,23,7,12,154
b-109,2019,3,23,7,12,69
c-68,2019,3,23,7,12,27
b-26,2019,3,23,7,13,259
c-95,2019,3,23,7,13,135
b-109,2019,3,23,7,13,46
c-68,2019,3,23,7,13,18
b-26,2019,3,23,7,14,168
c-95,2019,3,23,7,14,81
b-109,2019,3,23,7,14,23
c-68,2019,3,23,7,14,24
b-26,2019,3,23,7,15,391
c-95,2019,3,23,7,15,75
b-109,2019,3,23,7,15,41
c-68,2019,3,23,7,15,25
b-26,2019,3,23,7,16,457
c-95,2019,3,23,7,16,138
b-109,2019,3,23,7,16,53
c-68,2019,3,23,7,16,22
b-26,2019,3,23,7,17,504
c-95,2019,3,23,7,17,114
b-109,2019,3,23,7,17,67
c-68,2019,3,23,7,17,17
b-26,2019,3,23,7,18,281
c-95,2019,3,23,7,18,191
b-109,2019,3,23,7,18,45
c-68,2019,3,23,7,18,12
b-26,2019,3,23,7,19,552
c-95,2019,3,23,7,19,120
b-109,2019,3,23,7,19,60
c-68,2019,3,23,7,19,27
b-26,2019,3,23,7,20,264
c-95,2019,3,23,7,20,86
b-109,2019,3,23,7,20,55
c-68,2019,3,23,7,20,23
b-26,2019,3,23,7,21,414
c-95,2019,3,23,7,21,108
b-109,2019,3,23,7,21,55
c-68,2019,3,23,7,21,18
b-26,2019,3,23,7,22,83
c-95,2019,3,23,7,22,108
b-109,2019,3,23,7,22,52
c-68,2019,3,23,7,22,8
b-26,2019,3,23,7,23,80
c-95,2019,3,23,7,23,28
b-109,2019,3,23,7,23,19
c-68,2019,3,23,7,23,12
b-26,2019,3,24,1,0,151
c-95,2019,3,24,1,0,132
b-109,2019,3,24,1,0,61
c-68,2019,3,24,1,0,35
b-26,2019,3,24,1,1,107
c-95,2019,3,24,1,1,98
b-109,2019,3,24,1,1,26
c-68,2019,3,24,1,1,29
b-26,2019,3,24,1,2,52
c-95,2019,3,24,1,2,59
b-109,2019,3,24,1,2,42
c-68,2019,3,24,1,2,31
b-26,2019,3,24,1,3,71
c-95,2019,3,24,1,3,57
b-109,2019,3,24,1,3,47
c-68,2019,3,24,1,3,27
b-26,2019,3,24,1,4,85
c-95,2019,3,24,1,4,47
b-109,2019,3,24,1,4,39
c-68,2019,3,24,1,4,39
b-26,2019,3,24,1,5,100
c-95,2019,3,24,1,5,49
b-109,2019,3,24,1,5,18
c-68,2019,3,24,1,5,39
b-26,2019,3,24,1,6,194
c-95,2019,3,24,1,6,82
b-109,2019,3,24,1,6,40
c-68,2019,3,24,1,6,28
b-26,2019,3,24,1,7,375
c-95,2019,3,24,1,7,203
b-109,2019,3,24,1,7,68
c-68,2019,3,24,1,7,53
b-26,2019,3,24,1,8,687
c-95,2019,3,24,1,8,319
b-109,2019,3,24,1,8,65
c-68,2019,3,24,1,8,62
b-26,2019,3,24,1,9,925
c-95,2019,3,24,1,9,232
b-109,2019,3,24,1,9,75
c-68,2019,3,24,1,9,60
b-26,2019,3,24,1,10,1128
c-95,2019,3,24,1,10,428
b-109,2019,3,24,1,10,142
c-68,2019,3,24,1,10,87
b-26,2019,3,24,1,11,2082
c-95,2019,3,24,1,11,537
b-109,2019,3,24,1,11,258
c-68,2019,3,24,1,11,62
b-26,2019,3,24,1,12,741
c-95,2019,3,24,1,12,550
b-109,2019,3,24,1,12,173
c-68,2019,3,24,1,12,81
b-26,2019,3,24,1,13,1450
c-95,2019,3,24,1,13,416
b-109,2019,3,24,1,13,226
c-68,2019,3,24,1,13,82
b-26,2019,3,24,1,14,1923
c-95,2019,3,24,1,14,287
b-109,2019,3,24,1,14,60
c-68,2019,3,24,1,14,60
b-26,2019,3,24,1,15,1235
c-95,2019,3,24,1,15,249
b-109,2019,3,24,1,15,114
c-68,2019,3,24,1,15,78
b-26,2019,3,24,1,16,1621
c-95,2019,3,24,1,16,362
b-109,2019,3,24,1,16,79
c-68,2019,3,24,1,16,110
b-26,2019,3,24,1,17,1228
c-95,2019,3,24,1,17,379
b-109,2019,3,24,1,17,158
c-68,2019,3,24,1,17,76
b-26,2019,3,24,1,18,1740
c-95,2019,3,24,1,18,327
b-109,2019,3,24,1,18,149
c-68,2019,3,24,1,18,31
b-26,2019,3,24,1,19,1509
c-95,2019,3,24,1,19,437
b-109,2019,3,24,1,19,225
c-68,2019,3,24,1,19,98
b-26,2019,3,24,1,20,919
c-95,2019,3,24,1,20,216
b-109,2019,3,24,1,20,151
c-68,2019,3,24,1,20,59
b-26,2019,3,24,1,21,563
c-95,2019,3,24,1,21,129
b-109,2019,3,24,1,21,164
c-68,2019,3,24,1,21,35
b-26,2019,3,24,1,22,778
c-95,2019,3,24,1,22,322
b-109,2019,3,24,1,22,133
c-68,2019,3,24,1,22,20
b-26,2019,3,24,1,23,332
c-95,2019,3,24,1,23,167
b-109,2019,3,24,1,23,97
c-68,2019,3,24,1,23,49
b-26,2019,3,25,2,0,221
c-95,2019,3,25,2,0,143
b-109,2019,3,25,2,0,89
c-68,2019,3,25,2,0,75
b-26,2019,3,25,2,1,138
c-95,2019,3,25,2,1,85
b-109,2019,3,25,2,1,28
c-68,2019,3,25,2,1,60
b-26,2019,3,25,2,2,97
c-95,2019,3,25,2,2,65
b-109,2019,3,25,2,2,25
c-68,2019,3,25,2,2,26
b-26,2019,3,25,2,3,76
c-95,2019,3,25,2,3,29
b-109,2019,3,25,2,3,62
c-68,2019,3,25,2,3,76
b-26,2019,3,25,2,4,101
c-95,2019,3,25,2,4,57
b-109,2019,3,25,2,4,40
c-68,2019,3,25,2,4,48
b-26,2019,3,25,2,5,67
c-95,2019,3,25,2,5,111
b-109,2019,3,25,2,5,42
c-68,2019,3,25,2,5,59
b-26,2019,3,25,2,6,148
c-95,2019,3,25,2,6,171
b-109,2019,3,25,2,6,107
c-68,2019,3,25,2,6,74
b-26,2019,3,25,2,7,310
c-95,2019,3,25,2,7,363
b-109,2019,3,25,2,7,70
c-68,2019,3,25,2,7,45
b-26,2019,3,25,2,8,644
c-95,2019,3,25,2,8,226
b-109,2019,3,25,2,8,75
c-68,2019,3,25,2,8,59
b-26,2019,3,25,2,9,413
c-95,2019,3,25,2,9,274
b-109,2019,3,25,2,9,182
c-68,2019,3,25,2,9,78
b-26,2019,3,25,2,10,1853
c-95,2019,3,25,2,10,559
b-109,2019,3,25,2,10,201
c-68,2019,3,25,2,10,122
b-26,2019,3,25,2,11,2957
c-95,2019,3,25,2,11,813
b-109,2019,3,25,2,11,252
c-68,2019,3,25,2,11,88
b-26,2019,3,25,2,12,2756
c-95,2019,3,25,2,12,877
b-109,2019,3,25,2,12,213
c-68,2019,3,25,2,12,112
b-26,2019,3,25,2,13,1919
c-95,2019,3,25,2,13,545
b-109,2019,3,25,2,13,280
c-68,2019,3,25,2,13,133
b-26,2019,3,25,2,14,1447
c-95,2019,3,25,2,14,544
b-109,2019,3,25,2,14,109
c-68,2019,3,25,2,14,100
b-26,2019,3,25,2,15,947
c-95,2019,3,25,2,15,374
b-109,2019,3,25,2,15,222
c-68,2019,3,25,2,15,79
b-26,2019,3,25,2,16,1245
c-95,2019,3,25,2,16,453
b-109,2019,3,25,2,16,192
c-68,2019,3,25,2,16,70
b-26,2019,3,25,2,17,1555
c-95,2019,3,25,2,17,549
b-109,2019,3,25,2,17,252
c-68,2019,3,25,2,17,93
b-26,2019,3,25,2,18,2493
c-95,2019,3,25,2,18,366
b-109,2019,3,25,2,18,326
c-68,2019,3,25,2,18,39
b-26,2019,3,25,2,19,2755
c-95,2019,3,25,2,19,521
b-109,2019,3,25,2,19,132
c-68,2019,3,25,2,19,104
b-26,2019,3,25,2,20,1182
c-95,2019,3,25,2,20,297
b-109,2019,3,25,2,20,188
c-68,2019,3,25,2,20,95
b-26,2019,3,25,2,21,890
c-95,2019,3,25,2,21,396
b-109,2019,3,25,2,21,167
c-68,2019,3,25,2,21,43
b-26,2019,3,25,2,22,803
c-95,2019,3,25,2,22,499
b-109,2019,3,25,2,22,196
c-68,2019,3,25,2,22,75
b-26,2019,3,25,2,23,242
c-95,2019,3,25,2,23,259
b-109,2019,3,25,2,23,50
